CALL_CENTER_ID,ESCALATED,DAILY_CALLS,MONTHLY_CALLS,CALL_TARGET,REASON,MONTHS_CUSTOMER,NEGATIVE_RATING,DAYS_PROD_OUT_OF_SERVICE,PRODUCT_AGE,CALL_INQUIRIES,NUM_CALLERS,CALL_TIME,PRODUCT_TYPE,FEEDBACK,Sentiment
188551,0,125,839,1001,ProdGlitch,0,0,0,71.30419761,1,20,34.71276881,Laptop,I would highly recommend this product.,1
512948,0,125,799,946,ProdFailure,19,0,0,252.3496982,10,24,35.80049203,Desktop,"Couldn't use the unit with sunglasses, not good in Texas!",0
380059,0,125,,520,ProdGlitch,6,,,173.7172393,,8,21.6211951,Desktop,It dit not work most of the time with my Nokia 5320.,0
858907,1,125,410,646,ProdFailure,2,0,0,70.9,3,30,,Other,"Bought mainly for the charger, which broke soon after purchasing.",0
621095,1,125,413,600,ProdFailure,2,0,0,77.23333333,0,12,,Other,"If you like a loud buzzing to override all your conversations, then this phone is for you!",0
433625,1,125,550,753,ProdFailure,0.75,0,1,113.0333333,1,16,,Other,Fantastic buy and will get again for whatever my next phone is,1
81919,0,125,771,905,ProdGlitch,,0,0,173.4666667,1,26,,Software,"stay away from this store, be careful.",0
408843,0,125,715,934,ProdFailure,6,3,0,74.06666667,1,21,,Other,This BlueAnt Supertooth hands-free phone speaker is AWESOME.,1
213907,1,125,530,675,ProdFailure,16,0,5,183.6333333,0,15,,Software,Does not fit.,0
345330,1,125,691,1053,ProdFailure,4,0,0,282.0333333,1,23,,Desktop,.... Item arrived quickly and works great with my Metro PCS Samsung SCH-r450 slider phone and Sony Premium Sound i,1
92476,1,125,620,1026,ProdGlitch,10,2,6,226.4333333,4,42,,Other,"It is light, has plenty of battery capacity, and is very confortable to wear for somewhat extended periods of time",1
109752,0,125,500,738,ProdFailure,1,0,0,267.8654583,0,20,29.15960949,Other,disappointing.,0
214032,0,125,777,1008,ProdFailure,10,2,0,182.9569956,1,29,27.38587324,Laptop,Blue Ant is easy to use.,1
821164,0,125,533,798,ProdGlitch,10,2,0,249.4359543,1,29,35.02088579,Software,Cheap but hey it works.. Was pleasantly suprised given the low cost of this item.,1
610264,0,125,661,837,ProdFailure,4,1,2,176.9352475,3,30,36.77463995,Software,The camera on the phone may be used as a dustpan when indoors... I'd rather be using a disposable then this.,0
446626,0,125,818,1010,ProdFailure,1,0,0,147.4022274,0,23,38.85516272,Other,Then a few days later the a puff of smoke came out of the phone while in use.,0
506972,0,125,176,318,ProdFailure,7,0,1,107.7410948,0,16,19.30085445,Software,It's very convenient and simple to use - gets job done & makes the car ride so much smoother.,1
843966,0,125,552,665,ProdFailure,3,0,0,198.8151672,1,17,27.99687276,Desktop,The nano stated it.My son was dissapointed.,0
980642,0,125,779,897,ProdFailure,19,0,0,223.5874152,10,24,35.95199865,Desktop,The sound quality is excellent as well.,1
539761,0,125,262,360,ProdFailure,2,,,,,,38.43868186,Other,Its the best headset I have used.,1
421052,0,125,,392,ProdGlitch,0,0,0,309.4,1,9,,Other,Would not reccommend.,0
822220,0,125,567,729,ProdGlitch,29,0,3,182.0664052,0,24,35.69162282,Other,They have been around for years and carries the highest quality of anti-glare screen protector that I have found t,1
784767,0,125,,,,,,,,,,27.35264423,,Just what I wanted.,1
822191,0,126,713,903,ProdGlitch,26,0,0,162.3574415,2,14,39.8754838,Software,This particular model would not work with my Motorola Q smartphone.,0
299608,0,126,849,1102,ProdFailure,8,0,0,192.4226063,1,37,40.84507779,Laptop,wont work right or atleast for me.,0
738696,0,126,806,938,ProdFailure,5,0,0,141.6131456,2,26,40.74903888,Desktop,in addition it feels &amp; looks as if the phone is all lightweight cheap plastic.,0
570075,1,126,688,860,ProdFailure,3,2,1,202.8666667,8,26,,Desktop,"But now that it is ""out of warranty"" the same problems reoccure.Bottom line... put your money somewhere else... Ci",0
356478,1,126,411,570,ProdFailure,5.5,1,0,98.43333333,10,18,,Other,"I really wanted the Plantronics 510 to be the right one, but it has too many issues for me.The good",0
526065,0,126,839,908,ProdFailure,3,0,0,106.9373967,1,32,41.47300108,Other,Great product.,1
981167,0,126,456,775,ProdFailure,19,0,0,209.7255196,0,15,23.91561488,Laptop,Crisp and Clear.,1
127116,0,126,1039,1139,ProdFailure,17,0,2,194.3599393,1,16,36.41457282,Other,AFter the first charge kept going dead after 12 minutes.,0
310484,0,126,1256,1986,ProdGlitch,0,0,1,344.7479335,0,16,39.48382007,Software,"VERY cheap plastic, creaks like an old wooden floor.",0
459773,1,126,867,1104,ProdFailure,0.7,1,,89.06666667,2,27,,Other,"I get absolutely horrible reception in my apartment, where with other phones I have not had this problem.",0
879650,1,126,728,862,,2,0,0,118.0696474,0,14,36.05148718,Laptop,The reception has been generally good.,1
51964,0,126,678,1034,ProdFailure,9,0,0,202.1526339,0,20,18.34752939,Other,"Excellent sound, battery life and inconspicuous to boot!.",1
73783,0,126,1039,1273,ProdFailure,2,0,0,129.0154994,0,25,34.47945476,,Great bluetooth!.,1
620029,0,126,327,412,ProdFailure,10,,1,170.4071064,7,29,37.80266959,Other,I highly recommend this case.,1
254899,0,126,250,378,ProdGlitch,8.8,0,0,87.2,2,12,,Other,WORTHWHILE.,1
108233,1,126,489,650,ProdFailure,5,1,0,58.7,7,23,,Other,This is a great deal.,1
771347,0,126,624,771,,13,0,0,266.3331014,0,26,27.0078722,Other,"After my phone got to be about a year old, it's been slowly breaking despite much care on my part.",0
840477,0,126,554,743,ProdGlitch,29,1,2,198.8467209,0,23,36.83774105,Other,I am sorry I made this purchase.,0
574049,0,126,582,721,ProdGlitch,30,0,3,198.243176,0,23,35.79425984,Other,I bought these hoping I could make my Bluetooth headset fit better but these things made it impossible to wear.,0
936439,0,126,1005,1386,ProdGlitch,14,0,0,138.1647046,4,22,34.5987274,Laptop,Treo and T-Mobile refused to replace it again and forced me to buy another phone without any kind of upgrade disco,0
203353,0,126,853,970,ProdFailure,2,0,0,116.086609,1,32,40.84524619,Other,It was horrible!.,0
201219,0,126,835,1071,ProdGlitch,21,0,0,128.6602454,4,24,28.72301763,Other,I don't think it would hold it too securly on your belt.,0
685506,0,126,376,598,ProdGlitch,22,0,0,114.2359516,0,23,38.68267604,Other,This allows the possibility of double booking for the same date and time after the first.,0
938711,0,126,760,942,ProdFailure,11,0,0,164.7623042,5,21,39.52570494,Other,They work about 2 weeks then break.,0
956757,0,126,499,678,ProdFailure,3,0,0,190.1599072,1,17,29.26631718,Desktop,It is simple to use and I like it.,1
943374,0,127,2040,2309,ProdGlitch,10,0,0,242.9128934,0,22,29.80162732,Laptop,"It's a great tool for entertainment, communication, and data management.Oh, be sure to use ActiveSync 4.2 for opti",1
20414,0,127,794,910,ProdFailure,20,0,0,227.5073902,10,23,34.46430215,Desktop,I can't use this case because the smell is disgusting.,0
525300,0,127,1492,1764,ProdGlitch,7,0,0,191.9044636,1,55,33.90232001,Software,NOT WHAT I WANTED.,0
729326,0,127,294,483,ProdGlitch,9,0,0,79.90287141,0,4,36.0206079,Other,I own 2 of these cases and would order another.,1
639838,0,127,727,836,ProdFailure,6,2,3,189.9194249,3,29,37.36856046,Software,Great Phone.,1
510531,0,127,,413,ProdGlitch,0,0,0,302.8700505,1,8,27.98946659,Other,I bought this battery with a coupon from Amazon and I'm very happy with my purchase.,1
421565,0,127,793,1075,ProdFailure,5,0,0,78.29927353,2,14,33.5811165,Other,"The internet access was fine, it the rare instance that it worked.",0
657137,1,127,304,473,ProdFailure,2,0,0,164.4900213,0,36,38.8741586,Laptop,Perfect for the PS3.,1
749858,0,127,1030,1241,ProdFailure,2,0,0,137.4386924,0,25,31.60310093,,"Five star Plus, plus.",1
197452,0,127,582,825,ProdFailure,13,0,0,105.050415,0,23,36.70044554,Software,A good quality bargain.. I bought this after I bought a cheapy from Big Lots that sounded awful and people on the,1
327210,0,127,300,587,,29,0,0,230.8801537,0,19,20.6379176,Other,$50 Down the drain.,0
105688,0,127,274,385,ProdGlitch,16,0,0,72.32957204,0,9,31.60566546,Desktop,I tried talking real loud but shouting on the telephone gets old and I was still told it wasn't great.,0
69536,0,127,770,984,ProdGlitch,7,0,1,148.2880996,0,34,33.46369747,Laptop,"Good , works fine.",1
481619,0,127,1308,2012,ProdGlitch,0,0,1,340.7953444,0,15,40.16882702,Software,For the price this was a great deal.,1
955376,0,127,618,735,ProdFailure,1,0,0,157.8924467,2,35,41.65169171,Laptop,"Great price, too!",1
224186,0,127,798,1019,ProdFailure,9,2,0,214.9964598,1,29,29.30607111,Laptop,"If there is a wind, it is completely useless.",0
703027,0,127,1052,1214,,14,0,0,250.0188805,0,16,35.28716643,Software,Yes it's shiny on front side - and I love it!,1
807911,0,127,601,937,ProdFailure,0,0,0,38.33492385,1,3,42.10934773,Other,Does Not Work.,0
504992,0,127,721,1042,ProdFailure,10,0,0,165.4307821,0,13,37.53996336,Software,"At first I thought I was grtting a good deal at $7.44, until I plugged it into my phone (V3c Razr).",0
41979,0,127,481,648,ProdFailure,0,1,0,192.4791522,2,13,26.54684008,Other,The reception through this headset is excellent.,1
608710,0,127,90,659,ProdGlitch,7,1,1,346.5801028,0,22,13.34721268,Other,2 thumbs up to this seller,1
840976,0,127,594,886,ProdFailure,0,0,0,129.1526151,3,11,37.83827353,Other,"I have a Verizon LG phone and they work well together, good reception and range that exceeds 20 feet line of sight",1
873223,0,127,531,825,ProdGlitch,3,0,1,185.3250354,0,13,27.39038041,Other,Improper description.... I had to return it.,0
153200,0,127,586,830,ProdFailure,1,0,0,125.3258854,3,11,35.99961072,Other,#1 It Works - #2 It is Comfortable.,1
501983,0,127,1596,1832,ProdFailure,7,,1,210.1152209,4,26,43.76819178,Laptop,Battery charge-life is quite long.,1
854868,0,127,1076,1297,ProdGlitch,8,0,0,181.0272753,2,32,29.46672103,Laptop,The Jabra EarGels fit my ears very well.,1
29375,0,127,373,535,ProdGlitch,23,0,0,136.9569407,0,22,39.43166373,Other,Battery has no life.,0
18250,0,128,991,1146,ProdGlitch,2,0,0,142.2125619,0,22,35.94987705,Software,I checked everywhere and there is no feature for it which is really disappointing.,0
515260,0,128,662,924,ProdGlitch,27,0,0,169.7238883,1,14,41.23216256,Software,Product is exactly as described.,1
142088,0,128,1173,2100,ProdGlitch,1,0,0,136.6209694,1,14,27.12488931,Laptop,Gets a signal when other Verizon phones won't.,1
642227,0,128,545,629,ProdFailure,3,0,0,175.5198745,1,16,28.64818571,Desktop,Doesn't do the job.,0
55444,0,128,493,700,ProdFailure,9,0,0,240.9080591,0,17,31.75405395,Other,I would recommend it.,1
406821,0,128,565,783,ProdGlitch,0,0,1,195.7233219,0,13,27.33744139,Other,Plan on ordering from them again and again.,1
87758,1,128,409,721,ProdFailure,20,0,0,162.0440104,0,16,37.51836575,Other,"That being said, for a phone, the camera is very nice; many cool effects to play with, and video is decent as well",1
954273,0,128,1002,1130,ProdFailure,17,0,1,197.2736792,1,15,39.46758845,Other,I have been very satisfied with this cell phone from day one.,1
790994,0,128,736,1032,ProdFailure,10,0,0,201.6508442,0,20,19.55727283,Other,They keep getting better and better (this is my third one and I've had numerous Palms too).,1
302445,0,128,,,,,,,,,,25.13244854,,Awkward to use and unreliable.,0
96704,0,128,,,,,,,,,,24.65967048,,The shipping time was also very quick!,1
533488,0,128,2065,2277,ProdGlitch,11,0,0,225.2013256,0,22,31.12184071,Laptop,Not as good as I had hoped.,0
295390,1,128,541,838,ProdFailure,13,0,0,132.1602699,0,16,23.47742628,Other,Good case!.,1
142087,1,128,810,1003,ProdFailure,11,0,1,80.14894304,4,29,42.31937039,Desktop,Doesn't Work.,0
692708,0,128,678,786,ProdFailure,3,,,159.8014934,,34,30.01090961,Other,Really good product.,1
395073,0,128,484,653,ProdFailure,0,1,0,260.5552362,0,21,29.51628985,Other,Unfortunately it did not work.,0
381474,1,128,518,680,ProdGlitch,6,,,,,,,Laptop,All three broke within two months of use.,0
137289,1,128,1110,1245,ProdFailure,7,1,0,203.9,2,40,,FARMING,dont buy it.,0
674708,0,128,767,950,ProdFailure,6,0,0,140.9720223,2,26,42.15361693,Desktop,"My father has the V265, and the battery is dying.",0
555422,0,128,585,870,ProdFailure,13,0,0,139.5308428,0,24,37.53107709,Software,"However, the ear pads come off easily and after only one week I lost one.",0
385546,0,128,119,483,ProdGlitch,23,0,0,265.2270609,0,20,28.49386194,Software,"The calls drop, the phone comes on and off at will, the screen goes black and the worst of all it stops ringing in",0
585140,0,128,460,625,ProdFailure,4,0,0,183.9821005,0,13,26.10080257,Other,"Horrible, horrible protector.",0
788375,0,128,428,511,ProdGlitch,23,0,1,127.839662,0,22,39.38959461,Other,I don't like this Nokia either.,0
958151,1,128,670,839,ProdFailure,9,,3,116.4667574,2,24,43.57230751,Software,"Reaching for the bottom row is uncomfortable, and the send and end keys are not where I expect them to be.3.",0
711360,0,128,910,1143,ProdFailure,12,0,0,175.8773501,0,26,34.74718504,Other,I have bought this Nokia cell phone a few weeks ago and it was a nightmare.,0
70279,0,128,715,872,ProdGlitch,26,0,0,167.1637357,1,14,40.37613759,Software,It would take too long to describe how bad my customer service experience has been with Amazon.,0
933908,0,128,751,1052,ProdGlitch,8,0,0,151.8511659,0,35,31.21070474,Laptop,the only VERY DISAPPOINTING thing was there was NO SPEAKERPHONE!!!!,0
457617,0,128,773,976,ProdFailure,6,0,0,125.5348018,2,27,39.46266339,Desktop,Terrible.. My car will not accept this cassette.,0
167899,0,128,852,1140,ProdFailure,1,1,2,143.6827959,0,33,31.91327241,Laptop,"Product is useless, since it does not have enough charging current to charge the 2 cellphones I was planning to us",0
622769,0,128,791,1105,ProdFailure,4,0,0,79.3713845,1,13,33.58669163,Other,It's not what it says it is.,0
255063,0,128,291,392,ProdGlitch,7,0,0,93.39500247,2,12,31.28306102,Other,Stay Away From the Q!.,0
688684,0,128,816,1016,ProdFailure,0,0,0,159.3541041,1,22,40.1115783,Other,Used and dirty.,0
677782,0,128,687,901,ProdGlitch,23,0,0,163.9892789,1,14,39.42448779,Software,Very unreliable service from T-mobile !,0
480821,0,129,697,870,ProdFailure,6,0,0,201.9333333,3,19,,Other,Not good enough for the price.,0
779387,1,129,940,,ProdFailure,8,0,1,205.9333333,0,19,,Software,I bought two of them and neither will charge.,0
244358,0,129,346,577,,31,0,0,244.9953846,0,18,21.4155043,Other,It looks very nice.,1
554627,0,129,642,838,ProdFailure,13,0,0,246.8377195,3,36,40.56013033,Software,"This is an excellent tool, especially when paired with your phone's auto-answer.",1
293675,0,129,394,537,ProdGlitch,22,0,0,118.6463752,0,23,38.68944062,Other,I have read other's reviews here but I haven't had any problem with it.,1
972489,0,129,585,746,ProdFailure,5,,,116.7758176,,24,39.97705119,Desktop,These products cover up the important light sensor above the ear outlet.,0
884284,0,129,1056,1126,ProdFailure,17,0,2,208.3068822,2,16,39.67790581,Other,Comfortable in my hand.,1
623558,0,129,591,727,ProdFailure,2,0,0,175.170441,1,17,35.55817128,Other,Just does not work.,0
916382,1,129,298,765,ProdGlitch,2,0,0,29.05867023,3,11,31.45850053,Other,Poor Reliability.,0
487761,0,129,1519,1795,ProdGlitch,6,0,0,186.8053299,0,55,34.19175206,Software,(It works!),1
469762,0,129,1029,1176,ProdGlitch,1,0,0,137.1424731,1,21,35.86546621,Software,"If I take a picture, the battery drops a bar, and starts beeping, letting me know its dieing.",0
207306,0,129,927,1142,ProdGlitch,11,0,0,236.0527728,0,24,28.66341681,Desktop,"Terrible product, and waste of money!",0
653007,0,129,872,979,ProdGlitch,0,0,0,65.10749654,1,20,34.69636554,Laptop,Last time buying from you.,0
979677,0,129,906,1007,ProdGlitch,19,0,0,141.2084606,3,23,31.52637971,Other,It was a waste of my money.,0
419671,0,129,661,844,ProdFailure,2,,,187.1791987,,34,29.99503841,Other,So far it has worked like a charm.,1
271977,0,129,670,1109,ProdFailure,9,0,0,147.1974137,0,12,37.08598608,Software,"I have only had it for a few weeks, but so far, so good.",1
17863,0,129,895,1026,ProdGlitch,20,0,0,117.8571727,3,24,28.53735409,Other,"But, in any case, the best part is, you can download these pictures to your laptop using IR, or even send pictures",1
695796,1,129,462,620,ProdFailure,7,0,0,77.13333333,5,18,,Other,Would recommend this item.,1
538354,0,129,838,1007,ProdGlitch,5,0,0,115.076186,1,27,27.97970643,Laptop,It's been my choice headset for years.Great sound; good volume; good noise cancellation.,1
231069,0,129,314,426,ProdGlitch,14,0,0,55.02158895,0,9,31.99275348,Desktop,"Nice case, feels good in your hands.",1
897095,0,129,1492,1770,ProdGlitch,4,0,0,205.8739212,0,56,34.97573417,Software,The item received was Counterfeit.,0
63352,1,129,1179,1434,ProdFailure,6,0,0,227.9328934,0,35,47.61976353,Desktop,"Just really good.. So far, probably the best BT headset I have ever had.",1
954166,0,129,556,645,ProdFailure,4,0,0,163.4166317,0,14,26.98743734,Other,Works fine.,1
733060,0,129,883,1221,ProdFailure,10,0,0,223.4548548,0,12,41.42995887,Software,I received my headset in good time and was happy with it.,1
447111,0,129,506,578,ProdFailure,0,1,0,187.8253233,1,13,28.81347094,Other,I was very pleased to see that I could replace my well travled swivel holster for my Blackberry flip.,1
551960,0,129,523,627,ProdFailure,2,0,0,167.515516,0,13,37.3575814,Other,My sister has one also and she loves it.,1
790262,0,129,894,1100,ProdGlitch,10,0,2,169.1919843,0,28,32.82003727,Laptop,Good Quality.,1
120023,0,129,196,779,ProdFailure,20,0,2,407.2611669,0,12,22.83907899,Laptop,This is by far the worst purchase I've made on Amazon.,0
167889,0,129,701,908,ProdGlitch,25,0,0,177.0806266,2,13,40.22569567,Software,Excellent dual-purpose headset.,1
581117,0,129,452,661,ProdFailure,4,0,0,170.7645169,0,14,39.24801492,Other,Excellent!.,1
475844,0,129,569,731,ProdGlitch,29,1,3,179.096166,1,23,36.39479545,Other,Does not work for listening to music with the cingular 8125.,0
166251,0,129,567,713,ProdFailure,1,0,0,225.5857631,0,9,33.02128407,Other,"It seems completely secure, both holding on to my belt, and keeping the iPhone inside.",1
747337,0,129,610,715,ProdGlitch,28,0,2,178.0872568,0,23,34.80242878,Other,"The bottowm line...another worthless, cheap gimmick from Sprint.",0
91777,0,129,181,378,ProdFailure,8,0,0,134.3841089,0,10,20.51596186,Desktop,Having trouble with volume.,0
434968,1,130,644,860,ProdGlitch,1,0,0,109.4,0,19,,Other,The only good thing was that it fits comfortably on small ears.,1
134798,0,130,153,593,ProdGlitch,6,2,0,355.1312291,1,21,15.82361555,Other,WARNING - DO NOT BUY!!.,0
265976,0,130,277,449,ProdFailure,8,,1,166.7262772,7,28,38.35512561,Other,"I am pairing this with my iphone, and I could not be happier with it so far.",1
474931,0,130,819,1022,ProdGlitch,5,0,0,107.4206093,0,26,24.72083108,Laptop,"When it opens, the battery connection is broken and the device is turned off.",0
348942,0,130,,289,ProdGlitch,28,0,0,203.902855,0,4,25.7409307,,"I didn't want the clip going over the top of my ear, causing discomfort.",0
869627,0,130,615,770,ProdFailure,6,0,0,172.8544902,2,17,35.39086131,Other,Best headset ever!!!.,1
398653,0,130,805,1100,ProdFailure,6,0,0,85.00919673,1,13,33.99003975,Other,Don't trust their website and don't expect any helpful support.,0
250583,0,130,729,968,ProdFailure,6,0,0,208.6728918,2,18,41.05223501,Other,It was that loud.Glad to say that the Plantronics 510 maintains a flawless connection to my cell and with no stati,1
928417,1,130,294,493,ProdGlitch,11,0,0,171.5976685,1,8,38.91799988,Laptop,The speaker is of low quality so as making the ring tones sound very cheap.,0
727929,0,130,787,1064,ProdGlitch,6,0,0,107.9513117,0,26,24.87099388,Laptop,"Fits comfortably, came with three sizes of earbud tips.",1
143130,0,130,492,724,ProdFailure,19,0,0,192.3644746,0,15,23.61710487,Laptop,Excellent product for the price.,1
619079,0,130,393,531,ProdFailure,4,0,0,110.4779566,1,16,38.52175901,Other,Bad Reception.,0
80177,0,130,673,943,ProdFailure,8,0,0,214.4844926,3,28,40.97046682,Software,This product is very High quality Chinese CRAP!!!!!!,0
242417,0,130,539,700,ProdGlitch,28,0,3,212.3869245,1,24,36.72874424,Other,It was quite comfortable in the ear.,1
912836,0,130,,721,ProdGlitch,,0,0,367.9400249,0,6,36.56113974,Other,Great phone.,1
555330,0,130,291,426,ProdFailure,9,,0,143.1080607,6,28,37.29840496,Other,Don't buy this product - It fails!.,0
968567,0,130,961,1121,ProdFailure,14,0,0,181.8918044,1,18,36.22557157,Laptop,Everything about this product is wrong.First,0
607781,0,130,886,1169,ProdGlitch,13,0,2,188.8241991,0,28,32.61950164,Laptop,The pairing of the two devices was so easy it barely took a couple minutes before I started making calls with the,1
202047,0,130,169,485,ProdGlitch,23,0,0,264.9921562,0,20,30.62263556,Software,"This was utterly confusing at first, which caused me to lose a couple of very, very important contacts.",0
860288,1,130,1259,1440,ProdFailure,4,0,0,110.1931963,2,30,48.9777317,Other,Terrible phone holder.,0
793019,1,130,700,907,ProdFailure,15,0,3,142.1666667,0,37,,Other,The cutouts and buttons are placed perfectly.,1
673876,1,130,340,650,ProdGlitch,4.5,0,1,148.5,2,24,,Other,I love being able to use one headset for both by land-line and cell.,1
115254,0,130,382,647,ProdGlitch,4,0,0,211.0666667,3,18,,Laptop,Problem is that the ear loops are made of weak material and break easily.,0
43110,0,130,67,477,ProdFailure,4,0,0,304.3666667,0,16,,Laptop,Not nearly as good looking as the AMAZON picture makes it look.,0
326177,0,130,590,831,ProdGlitch,,0,0,292.1,0,20,,Other,"But despite these few flaws, this case is of exceptional quality and well worth the additional costs of owning an",1
76576,0,130,616,991,ProdGlitch,8,0,0,262.7333333,1,12,,Laptop,How stupid is that?,0
106701,0,130,,254,ProdFailure,13,,,90.93333333,2,9,,Other,"I can hear while I'm driving in the car, and usually don't even have to put it on it's loudest setting.",1
252580,0,130,202,372,ProdFailure,21,0,1,199.9,2,16,,Laptop,Seller shipped quickly and much cheaper than the competitors.,1
590872,1,130,72,248,ProdGlitch,0.7,9,1,193.8,0,9,,Other,"Good show, Samsung.",1
317164,1,130,411,580,ProdFailure,18,3,2,66.93333333,4,7,,Other,So I bought about 10 of these and saved alot of money.,1
788470,1,130,362,,ProdFailure,9,1,0,132.8666667,0,14,,Other,It always cuts out and makes a beep beep beep sound then says signal failed.,0
843931,1,130,437,600,ProdFailure,22,0,1,21.26666667,1,15,,Server,Couldn't figure it out,0
895311,1,130,949,1200,ProdFailure,0.1,0,0,132.8666667,0,21,,Laptop,"My phone sounded OK ( not great - OK), but my wife's phone was almost totally unintelligible, she couldn't underst",0
727362,1,130,1376,1590,ProdFailure,9,2,6,106.5333333,6,37,,Laptop,So I had to take the battery out of the phone put it all back together and then restart it.,0
44990,1,130,470,600,ProdGlitch,1,0,0,,3,12,,Server,"While I managed to bend the leaf spring back in place, the metal now has enough stress that it will break on the n",0
215261,1,130,1770,2000,ProdFailure,3,0,2,195.8333333,1,50,,Desktop,Leopard Print is wonderfully wild!.,1
907437,1,130,600,864,ProdFailure,12,0,2,149.1666667,0,28,,Other,Works for me.,1
767284,1,130,1110,1378,,6,2,2,138.3333333,3,65,,Desktop,"Saggy, floppy piece of junk.",0
252916,1,130,1520,1737,ProdGlitch,20,0,0,19.33333333,7,5,,Laptop,much better than the hard plastic cases.,1
665280,0,130,268,442,ProdGlitch,10,0,0,92.99959341,2,11,29.11293616,Other,It also had a new problem.,0
929649,0,130,1100,1458,ProdFailure,2,0,0,285.2759347,0,45,35.04547106,Laptop,Happy so far!.,1
711876,0,130,660,855,ProdFailure,4,2,3,185.6449939,2,30,39.41871848,Software,cool phone.,1
784170,0,130,618,720,ProdFailure,0,0,0,172.6966846,2,34,42.56558229,Laptop,Works good.,1
790148,0,130,,255,ProdGlitch,28,0,0,198.0728056,0,5,25.50782049,,Motorola finally got the voice quality of a bluetooth headset right.,1
582638,0,130,773,1144,,,,,,,,,,It looses connection to the phone even when it is within a couple feet between the two.,0
937166,0,130,448,577,ProdFailure,0,1,0,184.9903244,1,12,28.60207607,Other,"but it is great, i would really recommend it",1
104018,0,130,1100,2105,ProdGlitch,3,0,0,122.6386999,0,15,29.32751367,Laptop,Makes it easier to keep up with my bluetooth when I'm not wearing it.,0
506642,0,130,607,736,,11,0,0,256.7103553,0,26,27.31010697,Other,As I said above....PRETTY USELESS!,0
543490,0,130,802,1067,ProdFailure,3,0,0,67.11166592,2,14,37.29777299,Other,Never got it!!!!!,0
806718,0,130,409,589,ProdFailure,,,,,,,35.80961273,Desktop,This pair of headphones is the worst that I have ever had sound-wise.,0
870011,0,131,481,700,ProdFailure,11,0,0,242.6505336,0,18,30.89311822,Other,[...] down the drain because of a weak snap!,0
192532,0,131,708,867,ProdFailure,10,0,0,174.8817439,0,11,39.78440826,Laptop,Does not charge the Cingular (ATT) 8525 phone.,0
380090,0,131,748,986,ProdGlitch,6,0,0,101.3622896,1,26,27.02148065,Laptop,"You get extra minutes so that you can carry out the call and not get cut off.""",1
496315,0,131,596,725,ProdGlitch,30,1,2,195.5387113,1,24,36.61107299,Other,"However, after about a year, the fliptop started to get loose and wobbly and eventually my screen went black and I",0
410076,0,131,692,751,ProdFailure,11,0,0,240.4102919,3,37,40.73560441,Software,I kept catching the cable on the seat and I had to pull the phone out to turn it on an off.,0
431893,1,131,,,ProdGlitch,0.75,,,,,,,Laptop,The headset fulfills my requirements so I am happy with my purchase.,1
609789,0,131,648,815,ProdFailure,7,0,0,130.6484684,0,34,26.50010508,FARMING,Logitech Bluetooth Headset is a 10!.,1
692398,0,131,,475,ProdGlitch,0,0,0,319.5959373,0,8,25.83678517,Other,"I like the fact that it rests lightly against your ear, rather than inside.",1
884289,1,131,224,348,ProdGlitch,2.6,2,0,93.3,1,3,,Software,A lot of websites have been rating this a very good phone and so do I.,1
352055,0,131,824,1038,ProdGlitch,21,0,0,135.8630384,4,24,29.21582663,Other,I have tried these cables with my computer and my iPod and it works just fine.,1
742670,0,131,703,874,ProdFailure,2,0,0,232.9947127,3,26,29.66798564,Other,"The mic there is a joke, and the volume is quite low.",0
602997,0,131,,659,,0,0,0,,0,0,3.657370718,,I'm returning them.,0
856960,0,131,505,598,ProdFailure,4,0,0,178.6123626,0,13,38.76331381,Other,I does not maintain a connection with the computer while it is on my lap.,0
155411,0,131,739,1065,ProdFailure,9,0,0,149.4525291,1,13,37.00852693,Software,It is easy to turn on and off when you are in the car and the volume controls are quite accessable.,1
465140,0,131,618,734,,13,0,0,258.9371542,0,26,28.73085117,Other,I have had mine for about a year and this Christmas I bought some for the rest of the family.,1
656082,0,131,972,1232,ProdFailure,9,0,0,162.9937439,0,26,34.17834568,Other,"Otherwise, easy to install and use, clear sound.",1
440084,0,131,594,723,ProdGlitch,29,1,2,182.1817822,0,24,34.78513256,Other,nice leather.,1
816340,1,131,540,747,ProdFailure,14,1,0,92.4,0,9,,Other,I had to purchase a different case.,0
654323,0,131,580,685,ProdGlitch,29,1,2,184.8800106,1,23,37.34734877,Other,It is a joy to use.,1
609611,0,131,448,595,ProdFailure,,0,0,71.46170475,0,15,41.60981324,Other,Very much disappointed with this company.,0
716434,0,132,1554,1836,ProdGlitch,5,0,0,196.2413709,1,55,35.60287536,Software,Very satisifed with that.,1
709990,0,132,,691,,0,1,0,,0,1,1.565931047,,It didn't charge for me.,0
694820,0,132,700,883,ProdFailure,3,0,0,240.8560165,2,25,29.06412827,Other,This is the phone to get for 2005.... I just bought my S710a and all I can say is WOW!,1
815708,0,132,691,792,ProdFailure,13,0,0,248.7881304,3,37,41.90560462,Software,Buttons are too small.,0
360551,0,132,696,917,ProdGlitch,24,1,0,183.5237293,1,14,39.75217179,Software,Just reading on the specs alone makes you say WOW.,1
154561,0,132,585,813,ProdFailure,13,0,0,94.68710666,0,24,38.41275614,Software,Love it.. Great armband.,1
823542,0,132,153,308,ProdFailure,7,0,1,89.65253609,0,16,18.10528202,Software,I really like this product over the Motorola because it is allot clearer on the ear piece and the mic.,1
