CALL_CENTER_ID,DAILY_CALLS,MONTHLY_CALLS,CALL_TARGET,REASON,MONTHS_CUSTOMER,NEGATIVE_RATING,DAYS_PROD_OUT_OF_SERVICE,PRODUCT_AGE,CALL_INQUIRIES,NUM_CALLERS,CALL_TIME,PRODUCT_TYPE,FEEDBACK,Sentiment,RESPONSE_DATE,ACTION
981218,374,967.0,1455.0,ProdFailure,12.0,0.0,0.0,63.90167695,1.0,35.0,40.59485173,Other,"The sound quality for the device is unacceptable.Unless you are in a really quiet area, you almost hear nothing.",0,2020-03-03,Defer Unitl Next Week
613355,268,891.0,1289.0,ProdFailure,7.0,2.0,1.0,114.4619553,7.0,16.0,2.83029717,Desktop,I does not maintain a connection with the computer while it is on my lap.,0,2020-03-03,Defer Unitl Next Week
972188,30,0.0,145.0,ProdGlitch,3.0,0.0,0.0,9.3,14.0,2.0,0.0,Other,Seller shipped quickly and much cheaper than the competitors.,1,2020-03-03,Defer Unitl Next Week
207610,360,1240.0,1760.0,ProdFailure,21.0,0.0,0.0,257.7,5.0,35.0,0.0,Other,Very disappointed in AccessoryOne.,0,2020-03-03,Defer Unitl Next Week
496002,251,282.0,483.0,ProdFailure,28.0,0.0,0.0,303.0950845000001,0.0,13.0,31.68881825,Other,"Comfortable fit - you need your headset to be comfortable for at least an hour at a time, if not for an entire day",1,2020-03-03,Defer Unitl Next Week
591705,113,618.0,798.0,ProdFailure,6.0,0.0,0.0,98.2241442,1.0,14.0,25.52507894,Software,Very prompt service.,1,2020-03-03,Defer Unitl Next Week
389581,150,809.0,974.0,ProdFailure,10.0,3.0,0.0,188.501672,1.0,30.0,26.5682704,Laptop,After trying many many handsfree gadgets this is the one that finally works well.,1,2020-03-03,Defer Unitl Next Week
910726,158,1049.0,1212.0,ProdFailure,2.0,0.0,0.0,134.0038302,0.0,21.0,44.91516055,Laptop,Works well.,1,2020-03-03,Defer Unitl Next Week
480105,103,452.0,627.0,ProdGlitch,11.0,0.0,1.0,109.3246387,3.0,34.0,37.29182499,Other,I got this phone on reccomendation from a relative and I'm glad I did.,1,2020-03-03,Defer Unitl Next Week
415485,233,840.0,1074.0,ProdFailure,2.0,0.0,1.0,153.2333333,6.0,23.0,0.0,Server,Not a good item.. It worked for a while then started having problems in my auto reverse tape player.,0,2020-03-03,Defer Unitl Next Week
361005,261,1132.0,1820.0,ProdFailure,18.0,0.0,0.0,304.8524691,1.0,31.0,33.19394936,FARMING,Not good enough for the price.,0,2020-03-03,Defer Unitl Next Week
795829,237,437.0,751.0,ProdFailure,6.0,0.0,0.0,50.71753483,2.0,18.0,37.10325125,Software,They made this case too small and is very difficult to install.,0,2020-03-03,Defer Unitl Next Week
464604,223,0.0,1365.0,ProdGlitch,1.0,0.0,0.0,311.6590812,3.0,20.0,29.91070776,Other,Superb Phone on a Great Network.,1,2020-03-03,Defer Unitl Next Week
499890,201,457.0,799.0,0,0.0,0.0,0.0,0.0,0.0,0.0,38.64772791,0,I bought this phone as a replacement for my StarTac and have regretted it since.,0,2020-03-03,Defer Unitl Next Week
156373,90,123.0,361.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31.70381472,0,A good quality bargain.. I bought this after I bought a cheapy from Big Lots that sounded awful and people on the,1,2020-03-03,Defer Unitl Next Week
53354,220,816.0,1239.0,ProdFailure,8.0,0.0,0.0,285.1417502,1.0,16.0,37.41710801,Other,The majority of the Logitech earbud headsets failed.,0,2020-03-03,Defer Unitl Next Week
927843,84,301.0,393.0,ProdGlitch,11.0,0.0,0.0,183.0927495,0.0,12.0,23.09720188,Laptop,Very wind-resistant.,1,2020-03-03,Defer Unitl Next Week
555734,85,737.0,879.0,ProdFailure,21.0,1.0,1.0,291.6203784,0.0,24.0,39.00314063,Desktop,"Finally, after three or four times the spring of the latch broke and I could not use it any longer on the visor.",0,2020-03-03,Defer Unitl Next Week
202253,210,940.0,1345.0,ProdFailure,0.0,0.0,0.0,196.1979075,0.0,21.0,26.86773396,Laptop,It was quite comfortable in the ear.,1,2020-03-03,Defer Unitl Next Week
361172,121,461.0,727.0,ProdFailure,0.0,0.0,0.0,270.4899801,0.0,20.0,29.49511599,Other,I'm pleased.,1,2020-03-03,Defer Unitl Next Week
839213,169,618.0,916.0,ProdFailure,9.0,0.0,0.0,202.0534356,0.0,20.0,21.34825451,Laptop,"It didn't work, people can not hear me when I talk.",0,2020-03-03,Defer Unitl Next Week
749037,122,910.0,1140.0,ProdFailure,11.0,0.0,0.0,173.5,0.0,27.0,0.0,Other,I could not recommend these more.,0,2020-03-03,Defer Unitl Next Week
873392,160,693.0,1061.0,ProdGlitch,2.0,1.0,1.0,238.4,0.0,31.0,0.0,Laptop,The sound quality is excellent as well.,1,2020-03-03,Defer Unitl Next Week
101498,172,330.0,856.0,ProdFailure,7.0,0.0,0.0,163.3947887,1.0,20.0,28.27488887,Laptop,Love this product.,1,2020-03-03,Defer Unitl Next Week
199194,106,828.0,1243.0,ProdGlitch,7.0,0.0,0.0,0.0,0.0,0.0,40.32588532,Other,The best electronics of the available FM Transmitters.,1,2020-03-03,Defer Unitl Next Week
549916,57,700.0,845.0,ProdFailure,0.1,0.0,0.0,95.9,1.0,17.0,0.0,FARMING,What a waste.,0,2020-03-03,Defer Unitl Next Week
255063,128,291.0,392.0,ProdGlitch,7.0,0.0,0.0,93.39500247,2.0,12.0,31.28306102,Other,Stay Away From the Q!.,0,2020-03-03,Defer Unitl Next Week
501778,139,0.0,0.0,ProdGlitch,4.0,0.0,2.0,209.4799103,0.0,15.0,35.77489179,Other,!I definitly recommend!!,1,2020-03-03,Defer Unitl Next Week
396020,320,228.0,433.0,ProdFailure,1.0,0.0,0.0,68.32898424,0.0,7.0,13.66579769,Other,Was not happy.,0,2020-03-03,Defer Unitl Next Week
313224,217,86.0,755.0,ProdFailure,0.0,0.0,0.0,257.1207218,0.0,21.0,38.73921891,Software,The buttons for on and off are bad.,0,2020-03-03,Defer Unitl Next Week
111227,175,851.0,1089.0,ProdGlitch,4.0,0.0,0.0,125.1094856,1.0,25.0,37.10302599,Laptop,This phone is very fast with sending any kind of messages and web browsing is significantly faster than previous p,1,2020-03-03,Defer Unitl Next Week
216544,212,620.0,1045.0,ProdGlitch,13.0,0.0,0.0,143.3645296,0.0,14.0,36.1076674,Software,Works for me.,1,2020-03-03,Defer Unitl Next Week
251044,89,1478.0,1573.0,ProdGlitch,4.0,0.0,0.0,85.57486576,4.0,21.0,34.75656038,Other,They have been around for years and carries the highest quality of anti-glare screen protector that I have found t,1,2020-03-03,Defer Unitl Next Week
418489,100,220.0,412.0,ProdGlitch,5.0,0.0,0.0,97.96666667,0.0,21.0,0.0,Desktop,The mic is great.,1,2020-03-03,Defer Unitl Next Week
538529,168,236.0,418.0,ProdFailure,17.0,1.0,0.0,106.3985698,0.0,17.0,26.69671626,Desktop,Just reading on the specs alone makes you say WOW.,1,2020-03-03,Defer Unitl Next Week
144551,150,579.0,882.0,ProdFailure,10.0,0.0,0.0,0.0,0.0,0.0,0.0,Laptop,Works great.,1,2020-03-03,Defer Unitl Next Week
213012,207,328.0,1017.0,ProdGlitch,5.0,0.0,0.0,132.9409379,0.0,15.0,31.60621741,Other,Not as good as I had hoped.,0,2020-03-03,Defer Unitl Next Week
735593,56,694.0,834.0,ProdFailure,14.0,0.0,0.0,200.418434,1.0,17.0,22.84109285,Laptop,Great audio!.,1,2020-03-03,Defer Unitl Next Week
155955,206,324.0,550.0,ProdFailure,0.0,0.0,0.0,302.7839495,0.0,24.0,35.38837972,Other,The reception through this headset is excellent.,1,2020-03-03,Defer Unitl Next Week
100371,328,1895.0,2967.0,ProdFailure,27.0,0.0,0.0,155.5368967,0.0,23.0,38.05331686,Other,"I'll be drivng along, and my headset starts ringing for no reason.",0,2020-03-03,Defer Unitl Next Week
598395,72,546.0,650.0,ProdFailure,14.0,2.0,1.0,98.43333333,11.0,9.0,0.0,Other,After trying many many handsfree gadgets this is the one that finally works well.,1,2020-03-03,Defer Unitl Next Week
951700,262,726.0,1235.0,ProdFailure,0.0,1.0,0.0,331.3528857,0.0,23.0,37.54583738,Software,So far it has worked like a charm.,1,2020-03-03,Defer Unitl Next Week
366197,188,733.0,1370.0,ProdFailure,18.0,0.0,1.0,163.59204519999997,4.0,20.0,40.37537241,Software,Very Displeased.,0,2020-03-03,Defer Unitl Next Week
719803,154,595.0,911.0,ProdFailure,2.0,0.0,0.0,159.0035106,0.0,25.0,24.9904907,Software,Better than expected.,1,2020-03-03,Defer Unitl Next Week
279206,73,554.0,867.0,ProdGlitch,6.0,0.0,0.0,240.0567715,2.0,23.0,31.7246985,Laptop,Very pleased with this headset.,1,2020-03-03,Defer Unitl Next Week
946883,883,540.0,948.0,ProdFailure,16.0,0.0,0.0,193.7020508,0.0,15.0,36.26269133,Other,Poor Reliability.,0,2020-03-03,Defer Unitl Next Week
18640,49,655.0,657.0,ProdGlitch,6.0,1.0,2.0,61.64250608,1.0,14.0,40.59091002,Other,"If you have several dozen or several hundred contacts, then imagine the fun of sending each of them one by one.",0,2020-03-03,Defer Unitl Next Week
147045,203,1538.0,2002.0,ProdFailure,7.0,0.0,0.0,0.0,2.0,16.0,29.07518765,Other,"Bought mainly for the charger, which broke soon after purchasing.",0,2020-03-03,Defer Unitl Next Week
61187,113,461.0,529.0,ProdGlitch,19.0,0.0,0.0,229.4415778,1.0,17.0,36.33481436,Desktop,I especially love the long battery life.,1,2020-03-03,Defer Unitl Next Week
27859,305,1380.0,1811.0,ProdFailure,2.0,1.0,0.0,219.2473072,1.0,19.0,40.87469852,Laptop,Returned 8 hours later.,0,2020-03-03,Defer Unitl Next Week
888771,151,967.0,1148.0,ProdGlitch,2.0,0.0,0.0,144.52965,0.0,21.0,36.37170403,Software,Works as described.,1,2020-03-03,Defer Unitl Next Week
42813,226,1421.0,1791.0,ProdFailure,5.0,0.0,0.0,200.8339688,4.0,42.0,41.00966476,Laptop,Worth every penny.,1,2020-03-03,Defer Unitl Next Week
186056,372,2059.0,2672.0,ProdFailure,2.0,1.0,0.0,238.2114799,0.0,32.0,31.62284354,Laptop,Defective crap.,0,2020-03-03,Defer Unitl Next Week
757383,185,493.0,714.0,ProdFailure,10.0,0.0,0.0,175.3870489,1.0,42.0,37.77222165,Laptop,Soyo technology sucks.,0,2020-03-03,Defer Unitl Next Week
524021,222,722.0,989.0,ProdFailure,0.0,2.0,1.0,242.2161953,2.0,13.0,42.77356841,Other,Great Value.,1,2020-03-03,Defer Unitl Next Week
13206,208,637.0,970.0,ProdFailure,1.0,0.0,0.0,63.24887692,0.0,23.0,34.59966898,Software,"Product is useless, since it does not have enough charging current to charge the 2 cellphones I was planning to us",0,2020-03-03,Defer Unitl Next Week
150009,165,484.0,1126.0,ProdGlitch,2.0,0.0,2.0,138.0960861,1.0,23.0,37.25333322,Software,Good Quality.,1,2020-03-03,Defer Unitl Next Week
815306,186,519.0,752.0,ProdFailure,3.0,0.0,0.0,199.8017542,0.0,21.0,36.99564584,Laptop,I'll be looking for a new earpiece.,0,2020-03-03,Defer Unitl Next Week
860342,116,645.0,711.0,ProdFailure,5.0,0.0,0.0,150.26333200000005,1.0,34.0,43.23918712,Laptop,The volume switch rocketed out of the unit to a destination unknown.,0,2020-03-03,Defer Unitl Next Week
638211,63,597.0,983.0,ProdFailure,2.2,0.0,0.0,120.73333329999998,0.0,8.0,0.0,Server,Great sound and service.,1,2020-03-03,Defer Unitl Next Week
247401,102,601.0,723.0,ProdFailure,5.0,0.0,0.0,125.2948667,0.0,23.0,42.50461354,Desktop,"Great product, fast shipping!.",1,2020-03-03,Defer Unitl Next Week
278620,235,624.0,972.0,ProdFailure,1.0,0.0,0.0,152.83275419999995,0.0,21.0,34.53125999,Software,Price is good too.,1,2020-03-03,Defer Unitl Next Week
107404,229,508.0,742.0,ProdFailure,5.0,0.0,0.0,72.00450998,1.0,19.0,34.9570299,Other,I love this device.,1,2020-03-03,Defer Unitl Next Week
401952,85,551.0,669.0,ProdFailure,15.0,0.0,0.0,229.2666667,4.0,32.0,0.0,Laptop,I'm happy about this purchase- good quality and low price.,1,2020-03-03,Defer Unitl Next Week
915596,139,334.0,698.0,ProdFailure,8.0,0.0,0.0,259.8132832,1.0,16.0,23.73521616,Laptop,"I still maintain that monkeys shouldn't make headphones, we just obviously don't share enough DNA to copy the desi",0,2020-03-03,Defer Unitl Next Week
240612,87,760.0,959.0,ProdFailure,0.0,0.0,0.0,0.0,0.0,0.0,30.02224516,Laptop,This is simply the BEST bluetooth headset for sound quality!,1,2020-03-03,Defer Unitl Next Week
531156,102,786.0,920.0,ProdFailure,10.0,1.0,0.0,164.31789640000005,6.0,21.0,38.72132161,Other,I've tried several different earpieces for my cell phone and this Jabra one is the first one I've found that fits,1,2020-03-03,Defer Unitl Next Week
519377,255,2358.0,2675.0,ProdGlitch,5.0,0.0,0.0,240.2170139,3.0,51.0,39.04842776,Server,Great product.,1,2020-03-03,Defer Unitl Next Week
466103,115,567.0,827.0,ProdGlitch,17.0,0.0,0.0,200.4169543,0.0,16.0,34.01983769,Other,"I might have gotten a defect, but I would not risk buying it again because of the built quality alone.",0,2020-03-03,Defer Unitl Next Week
404958,301,781.0,1162.0,ProdFailure,10.0,0.0,0.0,73.75338352,1.0,35.0,26.40633196,Desktop,It defeats the purpose of a bluetooth headset.,0,2020-03-03,Defer Unitl Next Week
674240,125,100.0,618.0,ProdGlitch,6.0,1.0,1.0,368.7377963,0.0,21.0,14.73359483,Other,"Provides good protection and looks classy, too.",1,2020-03-03,Defer Unitl Next Week
755646,105,309.0,576.0,0,30.0,0.0,0.0,241.4604126,0.0,19.0,23.23703502,Other,Waste of 13 bucks.,0,2020-03-03,Defer Unitl Next Week
823966,146,48.0,880.0,ProdGlitch,14.0,0.0,1.0,266.8333333,0.0,23.0,0.0,Other,DO NOT PURCHASE THIS PHONE.,0,2020-03-03,Defer Unitl Next Week
134198,267,734.0,1087.0,ProdFailure,11.0,0.0,0.0,290.0805914,1.0,32.0,39.0422045,Laptop,This pair of headphones is the worst that I have ever had sound-wise.,0,2020-03-03,Defer Unitl Next Week
505249,198,735.0,957.0,ProdFailure,0.0,0.0,0.0,70.02915918,0.0,17.0,25.59661737,Desktop,This is a great phone!.,1,2020-03-03,Defer Unitl Next Week
947936,262,1892.0,2417.0,ProdFailure,9.0,0.0,0.0,97.31488774,2.0,25.0,40.31269773,Other,"Nice case, feels good in your hands.",1,2020-03-03,Defer Unitl Next Week
712964,251,1476.0,1874.0,ProdGlitch,3.0,0.0,0.0,170.4807208,0.0,16.0,41.52143161,Server,The phone can also take great pictures and even video clips.,1,2020-03-03,Defer Unitl Next Week
601692,389,2007.0,2694.0,ProdFailure,3.0,0.0,0.0,237.3442966,0.0,32.0,29.2944879,Laptop,I've missed numerous calls because of this reason.,0,2020-03-03,Defer Unitl Next Week
285725,189,917.0,1176.0,ProdFailure,21.0,0.0,0.0,280.1234728,0.0,16.0,25.67302186,Other,Not good when wearing a hat or sunglasses.,0,2020-03-03,Defer Unitl Next Week
818041,90,501.0,643.0,ProdFailure,7.0,0.0,3.0,120.4312261,2.0,11.0,39.97548983,Desktop,Great product.,1,2020-03-03,Defer Unitl Next Week
61322,86,577.0,708.0,ProdGlitch,5.0,0.0,0.0,87.84531097,3.0,19.0,41.75352499,Other,Clear crisp sound.,1,2020-03-03,Defer Unitl Next Week
769769,207,0.0,649.0,ProdGlitch,6.0,0.0,0.0,112.6358603,1.0,5.0,17.69314418,Software,Plan on ordering from them again and again.,1,2020-03-03,Defer Unitl Next Week
677195,360,2036.0,2709.0,ProdFailure,3.0,0.0,0.0,234.02397510000003,0.0,32.0,29.69634581,Laptop,No buyers remorse on this one!.,0,2020-03-03,Defer Unitl Next Week
959528,67,296.0,361.0,ProdGlitch,1.0,0.0,0.0,112.1370807,1.0,30.0,38.52863281,Software,Sending it back.,0,2020-03-03,Defer Unitl Next Week
193929,139,1442.0,1671.0,ProdFailure,8.0,2.0,6.0,111.5886033,5.0,38.0,91.61259998,Laptop,Items stated as included from the description ARE NOT INCLUDED.,0,2020-03-03,Defer Unitl Next Week
15054,139,688.0,908.0,ProdGlitch,0.0,0.0,0.0,284.49690360000005,0.0,19.0,31.16414999,Other,Voice recognition is tremendous!,1,2020-03-03,Defer Unitl Next Week
437084,58,0.0,738.0,ProdGlitch,1.0,0.0,0.0,71.76655716,0.0,4.0,41.28742339,Software,And I just love the colors!,1,2020-03-03,Defer Unitl Next Week
746942,55,780.0,781.0,ProdFailure,5.0,0.0,0.0,0.0,0.0,0.0,20.67931358,0,i got this phone around the end of may and i'm completely unhappy with it.,0,2020-03-03,Defer Unitl Next Week
435729,221,570.0,806.0,ProdFailure,12.0,0.0,0.0,108.7492561,1.0,10.0,7.39014306,Other,"After 3 months, screen just went black all of a sudden.",0,2020-03-03,Defer Unitl Next Week
872287,279,660.0,1027.0,ProdFailure,9.0,0.0,0.0,298.1032514,1.0,32.0,38.25030605,Laptop,"This item worked great, but it broke after 6 months of use.",0,2020-03-03,Defer Unitl Next Week
399775,225,442.0,868.0,ProdGlitch,24.0,0.0,0.0,256.28691890000005,1.0,6.0,26.85325902,Other,There's a horrible tick sound in the background on all my calls that I have never experienced before.,0,2020-03-03,Defer Unitl Next Week
504992,127,721.0,1042.0,ProdFailure,10.0,0.0,0.0,165.4307821,0.0,13.0,37.53996336,Software,"At first I thought I was grtting a good deal at $7.44, until I plugged it into my phone (V3c Razr).",0,2020-03-03,Defer Unitl Next Week
876430,136,667.0,801.0,ProdFailure,5.0,0.0,0.0,238.62182,3.0,26.0,31.55270697,Other,This phone is pretty sturdy and I've never had any large problems with it.,1,2020-03-03,Defer Unitl Next Week
710166,205,534.0,1187.0,ProdFailure,14.0,0.0,0.0,258.5210694,0.0,20.0,26.14692719,Laptop,It was horrible!.,0,2020-03-03,Defer Unitl Next Week
332451,192,313.0,602.0,ProdFailure,18.0,0.0,0.0,170.5812991,1.0,20.0,35.60054495,Laptop,REALLY UGLY.,0,2020-03-03,Defer Unitl Next Week
173956,116,459.0,600.0,ProdFailure,10.0,0.0,1.0,304.3666667,3.0,27.0,0.0,Other,Disappointment.. I hate anything that goes in my ear.,0,2020-03-03,Defer Unitl Next Week
333920,320,424.0,859.0,ProdFailure,0.0,0.0,0.0,278.3638835,0.0,16.0,40.25722171,Other,Obviously there is a problem with the adhesive.,0,2020-03-03,Defer Unitl Next Week
725670,311,1365.0,1882.0,ProdFailure,1.0,1.0,0.0,227.6518778,2.0,19.0,38.51864488,Laptop,"Works great, when my cat attacked the phone he scratched the protective strip instead of destroying the screen.",1,2020-03-03,Defer Unitl Next Week
581247,52,163.0,451.0,ProdGlitch,0.0,0.0,0.0,221.1180817,0.0,11.0,42.71209384,Server,I wear it everyday and it holds up very well.,1,2020-03-03,Defer Unitl Next Week
662491,80,330.0,385.0,ProdGlitch,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,Works great!.,1,2020-03-03,Defer Unitl Next Week
175335,457,0.0,508.0,ProdFailure,13.0,3.0,2.0,97.4,4.0,46.0,0.0,Laptop,"It works fine on my Motorola 325 cellphone, and a lot better than the worn-out battery did.",1,2020-03-03,Defer Unitl Next Week
717650,112,194.0,731.0,ProdFailure,20.0,0.0,1.0,399.2426919,1.0,12.0,23.37450457,Laptop,Great product and price.,1,2020-03-03,Defer Unitl Next Week
16984,65,0.0,374.0,ProdGlitch,0.0,0.0,0.0,333.2308999,0.0,11.0,29.01198058,Other,Only had this a month but it's worked flawlessly so far.,1,2020-03-03,Defer Unitl Next Week
546760,475,0.0,768.0,ProdGlitch,11.0,0.0,0.0,290.6493233,0.0,13.0,34.1468927,Software,The design might be ergonomic in theory but I could not stand having these in my ear.,0,2020-03-03,Defer Unitl Next Week
488889,119,1087.0,1287.0,ProdFailure,8.0,0.0,0.0,60.37793290000001,3.0,21.0,49.41811438,Software,All it took was one drop from about 6 inches above the kitchen counter and it was cracked.I am not impressed and I,0,2020-03-03,Defer Unitl Next Week
502557,45,710.0,792.0,ProdGlitch,4.0,0.0,0.0,118.7604101,0.0,14.0,41.42111052,Other,don't waste your money.,0,2020-03-03,Defer Unitl Next Week
327524,275,1379.0,1840.0,ProdFailure,10.0,0.0,0.0,0.0,0.0,0.0,0.0,Software,Doesn't hold charge.,0,2020-03-03,Defer Unitl Next Week
598676,433,0.0,534.0,ProdFailure,0.0,5.0,0.0,113.7376908,0.0,20.0,29.61653289,Other,Battery is terrible.,0,2020-03-03,Defer Unitl Next Week
228821,205,641.0,983.0,ProdGlitch,16.0,0.0,0.0,634.4618925999998,1.0,23.0,19.57431626,Laptop,I bought this battery with a coupon from Amazon and I'm very happy with my purchase.,1,2020-03-03,Defer Unitl Next Week
49819,239,1403.0,1835.0,ProdGlitch,8.0,0.0,0.0,322.7881144,0.0,17.0,45.41317756,Desktop,I love this phone!.,1,2020-03-03,Defer Unitl Next Week
427900,262,750.0,1208.0,ProdFailure,4.0,0.0,0.0,107.1771177,2.0,31.0,38.55297875,Other,"Terrible product, and waste of money!",0,2020-03-03,Defer Unitl Next Week
326900,268,1497.0,1830.0,ProdFailure,7.0,0.0,0.0,331.25655710000007,0.0,34.0,37.00088322,Laptop,Logitech Bluetooth Headset is a 10!.,1,2020-03-03,Defer Unitl Next Week
435974,214,951.0,1323.0,ProdFailure,7.0,1.0,5.0,206.1276648,1.0,18.0,36.23566539,Software,And the sound quality is great.,1,2020-03-03,Defer Unitl Next Week
298361,105,601.0,632.0,ProdGlitch,4.0,0.0,0.0,122.4960779,0.0,34.0,36.73687075,Other,How can that be?The audio quality is poor.,0,2020-03-03,Defer Unitl Next Week
585996,227,913.0,983.0,ProdGlitch,7.0,0.0,0.0,0.0,0.0,0.0,30.68101515,0,Battery life is real good.,1,2020-03-03,Defer Unitl Next Week
48955,202,880.0,1392.0,ProdFailure,10.0,0.0,0.0,99.04640244,3.0,15.0,39.91695729,Other,It was a great phone.,1,2020-03-03,Defer Unitl Next Week
581340,234,457.0,661.0,ProdFailure,26.0,0.0,0.0,284.78157230000005,2.0,32.0,35.93679479999999,Other,"Excellent product, I am very satisfied with the purchase.",1,2020-03-03,Defer Unitl Next Week
614093,250,693.0,1118.0,ProdFailure,5.0,0.0,0.0,95.36666667,2.0,32.0,0.0,Other,I found the product to be easy to set up and use.,1,2020-03-03,Defer Unitl Next Week
200468,315,168.0,0.0,ProdFailure,12.0,1.0,2.0,110.6333333,4.0,20.0,0.0,0,"This is a good battery, and it got here really fast.",1,2020-03-03,Defer Unitl Next Week
701153,245,827.0,1229.0,ProdFailure,11.0,0.0,1.0,108.6501412,0.0,18.0,26.12743668,Laptop,That company is a joke.,0,2020-03-03,Defer Unitl Next Week
898508,235,189.0,516.0,ProdFailure,26.0,0.0,1.0,206.765495,0.0,24.0,27.55140882,Other,"Sounds good reasonably priced and effective, Its that simple !",1,2020-03-03,Defer Unitl Next Week
647072,40,620.0,780.0,ProdGlitch,4.0,0.0,0.0,109.5666667,0.0,15.0,0.0,Other,I really like this product over the Motorola because it is allot clearer on the ear piece and the mic.,1,2020-03-03,Defer Unitl Next Week
853551,150,969.0,1404.0,ProdGlitch,15.0,0.0,0.0,132.421919,4.0,21.0,35.3484859,Laptop,"Uncomfortable In the Ear, Don't use with LG VX9900 (EnV).",0,2020-03-03,Defer Unitl Next Week
750399,265,847.0,1277.0,ProdFailure,2.0,0.0,0.0,190.8604772,2.0,25.0,42.03163913,Other,"I can hear while I'm driving in the car, and usually don't even have to put it on it's loudest setting.",1,2020-03-03,Defer Unitl Next Week
638677,522,0.0,811.0,ProdGlitch,10.0,0.0,0.0,173.2142842,1.0,21.0,24.98188282,Server,Crisp and Clear.,1,2020-03-03,Defer Unitl Next Week
589351,614,461.0,838.0,0,33.0,0.0,1.0,339.9,1.0,23.0,0.0,Other,Does Not Work.,0,2020-03-03,Defer Unitl Next Week
166048,282,516.0,928.0,ProdFailure,24.0,0.0,1.0,172.3406543,0.0,20.0,26.9130048,Other,Gets the job done.,1,2020-03-03,Defer Unitl Next Week
137223,44,530.0,640.0,ProdFailure,14.0,1.0,3.0,89.86105825,0.0,17.0,39.15808483,Software,It fits so securely that the ear hook does not even need to be used and the sound is better directed through your,1,2020-03-03,Defer Unitl Next Week
156107,95,794.0,887.0,ProdFailure,8.0,0.0,0.0,189.5890747,0.0,12.0,37.95298991,Laptop,Everything about this product is wrong.First,0,2020-03-03,Defer Unitl Next Week
763677,50,0.0,654.0,ProdGlitch,1.5,0.0,0.0,51.76666667,0.0,4.0,0.0,Software,worthless product.,0,2020-03-03,Defer Unitl Next Week
816340,131,540.0,747.0,ProdFailure,14.0,1.0,0.0,92.4,0.0,9.0,0.0,Other,I had to purchase a different case.,0,2020-03-03,Defer Unitl Next Week
582834,60,532.0,687.0,ProdGlitch,3.0,0.0,2.0,122.73333329999998,0.0,23.0,0.0,Desktop,Design Flaw?.,0,2020-03-03,Defer Unitl Next Week
465793,152,712.0,844.0,ProdFailure,1.0,0.0,0.0,242.9833214,2.0,26.0,32.21005036,Other,I am glad I purchased it.,1,2020-03-03,Defer Unitl Next Week
281039,97,470.0,820.0,ProdGlitch,0.0,1.0,2.0,96.63333333,0.0,8.0,0.0,Other,A lot of websites have been rating this a very good phone and so do I.,1,2020-03-03,Defer Unitl Next Week
918952,62,756.0,843.0,ProdFailure,4.0,0.0,0.0,122.244945,0.0,30.0,32.55254334,FARMING,We are sending it back.,0,2020-03-03,Defer Unitl Next Week
800458,94,565.0,783.0,ProdFailure,17.0,0.0,0.0,141.9311562,0.0,11.0,32.32749505,0,Last time buying from you.,0,2020-03-03,Defer Unitl Next Week
975522,228,391.0,844.0,ProdFailure,11.0,0.0,0.0,276.121973,0.0,19.0,38.96836653,Laptop,Great phone!.,1,2020-03-03,Defer Unitl Next Week
18388,208,1073.0,1470.0,ProdGlitch,10.0,0.0,0.0,161.53748240000004,1.0,22.0,31.92532942,Laptop,"Reaching for the bottom row is uncomfortable, and the send and end keys are not where I expect them to be.3.",0,2020-03-03,Defer Unitl Next Week
949128,277,833.0,0.0,ProdGlitch,20.0,1.0,4.0,247.9333333,1.0,19.0,0.0,Desktop,"A week later after I activated it, it suddenly died.",0,2020-03-03,Defer Unitl Next Week
175456,160,622.0,892.0,ProdFailure,1.9,0.0,0.0,176.5333333,1.0,31.0,0.0,Other,disappointing.,0,2020-03-03,Defer Unitl Next Week
517819,71,578.0,709.0,ProdFailure,0.0,0.0,0.0,65.87204481,7.0,21.0,26.82949019,Other,Great Hands Free Device.,1,2020-03-03,Defer Unitl Next Week
317399,67,0.0,305.0,ProdFailure,2.0,0.0,0.0,283.8972313,0.0,14.0,24.12045156,Other,Excellent Phone.,1,2020-03-03,Defer Unitl Next Week
390669,178,387.0,643.0,ProdFailure,17.0,0.0,0.0,282.9357846000001,0.0,21.0,27.97949547,Other,"The ""1.2"" mega pixel camera, being a part of a phone, is reasonably good7.",1,2020-03-03,Defer Unitl Next Week
561818,257,260.0,518.0,ProdFailure,24.0,0.0,0.0,118.0311312,0.0,10.0,23.08547854,Other,A good quality bargain.. I bought this after I bought a cheapy from Big Lots that sounded awful and people on the,1,2020-03-03,Defer Unitl Next Week
694142,282,610.0,875.0,ProdFailure,8.0,0.0,0.0,137.4878193,3.0,30.0,39.3600186,Other,i got this phone around the end of may and i'm completely unhappy with it.,0,2020-03-03,Defer Unitl Next Week
658337,139,1030.0,1141.0,ProdFailure,3.0,0.0,0.0,0.0,0.0,0.0,38.39422244,Desktop,I've bought $5 wired headphones that sound better than these.,0,2020-03-03,Defer Unitl Next Week
824342,153,824.0,998.0,ProdFailure,1.0,0.0,0.0,281.20032910000003,1.0,21.0,39.4088714,Laptop,"The seller is very understanding and patient, I would definitely buy from them again.",1,2020-03-03,Defer Unitl Next Week
